,cellular_classification,sex_ontology_term_id,tissue_ontology_term_id,assay_ontology_term_id,disease_ontology_term_id,cell_type_ontology_term_id,self_reported_ethnicity_ontology_term_id,development_stage_ontology_term_id,organism_ontology_term_id,is_primary_data,donor_id,suspension_type,tissue_type,cell_type,assay,disease,organism,sex,tissue,self_reported_ethnicity,development_stage,observation_joinid,source,predicted_labels,over_clustering,majority_voting,conf_score,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D28.1_30,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,(lf}d=*rXe,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,8,alpha_MHC II,0.0010290073254635974,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5481737852096558}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.992589473724365}, {""gene_id"": ""HGNC:2516"", ""gene_label"": ""CTNND2"", ""ensembl_id"": ""ENSG00000169862"", ""mean_gene_expr_value"": 0.2910948395729065}, {""gene_id"": ""HGNC:26483"", ""gene_label"": ""GLT1D1"", ""ensembl_id"": ""ENSG00000151948"", ""mean_gene_expr_value"": 0.12478896975517273}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 1.273152470588684}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.5461155772209167}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.1835720539093018}, {""gene_id"": ""HGNC:6272"", ""gene_label"": ""KCNK1"", ""ensembl_id"": ""ENSG00000135750"", ""mean_gene_expr_value"": 0.3704766035079956}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9497678279876709}, {""gene_id"": ""HGNC:9355"", ""gene_label"": ""PRDX5"", ""ensembl_id"": ""ENSG00000126432"", ""mean_gene_expr_value"": 1.2167537212371826}]"
D28.1_37,acinar,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,BnSRi8uFdF,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_immature,16,alpha_immature,0.9999993527736445,alpha_immature,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000453,pancreatic A cell:immature,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5481737852096558}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.992589473724365}, {""gene_id"": ""HGNC:2516"", ""gene_label"": ""CTNND2"", ""ensembl_id"": ""ENSG00000169862"", ""mean_gene_expr_value"": 0.2910948395729065}, {""gene_id"": ""HGNC:26483"", ""gene_label"": ""GLT1D1"", ""ensembl_id"": ""ENSG00000151948"", ""mean_gene_expr_value"": 0.12478896975517273}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 1.273152470588684}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.5461155772209167}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.1835720539093018}, {""gene_id"": ""HGNC:6272"", ""gene_label"": ""KCNK1"", ""ensembl_id"": ""ENSG00000135750"", ""mean_gene_expr_value"": 0.3704766035079956}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9497678279876709}, {""gene_id"": ""HGNC:9355"", ""gene_label"": ""PRDX5"", ""ensembl_id"": ""ENSG00000126432"", ""mean_gene_expr_value"": 1.2167537212371826}]"
D28.1_38,acinar,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,?^Ls)Rh=#W,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_immature,18,alpha_immature,0.9881994803702459,alpha_immature,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000453,pancreatic A cell:immature,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5481737852096558}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.992589473724365}, {""gene_id"": ""HGNC:2516"", ""gene_label"": ""CTNND2"", ""ensembl_id"": ""ENSG00000169862"", ""mean_gene_expr_value"": 0.2910948395729065}, {""gene_id"": ""HGNC:26483"", ""gene_label"": ""GLT1D1"", ""ensembl_id"": ""ENSG00000151948"", ""mean_gene_expr_value"": 0.12478896975517273}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 1.273152470588684}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.5461155772209167}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.1835720539093018}, {""gene_id"": ""HGNC:6272"", ""gene_label"": ""KCNK1"", ""ensembl_id"": ""ENSG00000135750"", ""mean_gene_expr_value"": 0.3704766035079956}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9497678279876709}, {""gene_id"": ""HGNC:9355"", ""gene_label"": ""PRDX5"", ""ensembl_id"": ""ENSG00000126432"", ""mean_gene_expr_value"": 1.2167537212371826}]"
D28.1_39,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,zGCJpw0h1g,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,15,alpha_MHC II,0.0017572437328832674,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5481737852096558}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.992589473724365}, {""gene_id"": ""HGNC:2516"", ""gene_label"": ""CTNND2"", ""ensembl_id"": ""ENSG00000169862"", ""mean_gene_expr_value"": 0.2910948395729065}, {""gene_id"": ""HGNC:26483"", ""gene_label"": ""GLT1D1"", ""ensembl_id"": ""ENSG00000151948"", ""mean_gene_expr_value"": 0.12478896975517273}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 1.273152470588684}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.5461155772209167}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.1835720539093018}, {""gene_id"": ""HGNC:6272"", ""gene_label"": ""KCNK1"", ""ensembl_id"": ""ENSG00000135750"", ""mean_gene_expr_value"": 0.3704766035079956}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9497678279876709}, {""gene_id"": ""HGNC:9355"", ""gene_label"": ""PRDX5"", ""ensembl_id"": ""ENSG00000126432"", ""mean_gene_expr_value"": 1.2167537212371826}]"
D28.1_40,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,+(VlT>I=#!,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,3,alpha_MHC II,0.0021337329008247778,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5481737852096558}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.992589473724365}, {""gene_id"": ""HGNC:2516"", ""gene_label"": ""CTNND2"", ""ensembl_id"": ""ENSG00000169862"", ""mean_gene_expr_value"": 0.2910948395729065}, {""gene_id"": ""HGNC:26483"", ""gene_label"": ""GLT1D1"", ""ensembl_id"": ""ENSG00000151948"", ""mean_gene_expr_value"": 0.12478896975517273}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 1.273152470588684}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.5461155772209167}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.1835720539093018}, {""gene_id"": ""HGNC:6272"", ""gene_label"": ""KCNK1"", ""ensembl_id"": ""ENSG00000135750"", ""mean_gene_expr_value"": 0.3704766035079956}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9497678279876709}, {""gene_id"": ""HGNC:9355"", ""gene_label"": ""PRDX5"", ""ensembl_id"": ""ENSG00000126432"", ""mean_gene_expr_value"": 1.2167537212371826}]"
D28.1_41,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,D^J8$b-f5m,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_mature,9,alpha_MHC II,0.0011834520301107392,alpha_mature,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000454,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5481737852096558}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.992589473724365}, {""gene_id"": ""HGNC:2516"", ""gene_label"": ""CTNND2"", ""ensembl_id"": ""ENSG00000169862"", ""mean_gene_expr_value"": 0.2910948395729065}, {""gene_id"": ""HGNC:26483"", ""gene_label"": ""GLT1D1"", ""ensembl_id"": ""ENSG00000151948"", ""mean_gene_expr_value"": 0.12478896975517273}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 1.273152470588684}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.5461155772209167}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.1835720539093018}, {""gene_id"": ""HGNC:6272"", ""gene_label"": ""KCNK1"", ""ensembl_id"": ""ENSG00000135750"", ""mean_gene_expr_value"": 0.3704766035079956}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9497678279876709}, {""gene_id"": ""HGNC:9355"", ""gene_label"": ""PRDX5"", ""ensembl_id"": ""ENSG00000126432"", ""mean_gene_expr_value"": 1.2167537212371826}]"
D28.1_43,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,6@RerAF|_j,cbaf2a53-1185-4056-a1e2-9fe26128eda5,beta_stress II,1,beta_MHC/autoantigen,0.40268202388780366,beta_stress II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000461,type B pancreatic cell:stress II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5481737852096558}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.992589473724365}, {""gene_id"": ""HGNC:2516"", ""gene_label"": ""CTNND2"", ""ensembl_id"": ""ENSG00000169862"", ""mean_gene_expr_value"": 0.2910948395729065}, {""gene_id"": ""HGNC:26483"", ""gene_label"": ""GLT1D1"", ""ensembl_id"": ""ENSG00000151948"", ""mean_gene_expr_value"": 0.12478896975517273}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 1.273152470588684}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.5461155772209167}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.1835720539093018}, {""gene_id"": ""HGNC:6272"", ""gene_label"": ""KCNK1"", ""ensembl_id"": ""ENSG00000135750"", ""mean_gene_expr_value"": 0.3704766035079956}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9497678279876709}, {""gene_id"": ""HGNC:9355"", ""gene_label"": ""PRDX5"", ""ensembl_id"": ""ENSG00000126432"", ""mean_gene_expr_value"": 1.2167537212371826}]"
D28.1_49,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,|AFx5`ivz3,cbaf2a53-1185-4056-a1e2-9fe26128eda5,delta,4,alpha_immature,0.9908910801542709,delta,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000462,pancreatic D cell,CL:0000173,skos:exactMatch,"[{""gene_id"": ""HGNC:9922"", ""gene_label"": ""RBP4"", ""ensembl_id"": ""ENSG00000138207"", ""mean_gene_expr_value"": 0.917290449142456}, {""gene_id"": ""HGNC:4799"", ""gene_label"": ""HADH"", ""ensembl_id"": ""ENSG00000138796"", ""mean_gene_expr_value"": 1.0176043510437012}, {""gene_id"": ""HGNC:15911"", ""gene_label"": ""NOP56"", ""ensembl_id"": ""ENSG00000101361"", ""mean_gene_expr_value"": 0.652309000492096}, {""gene_id"": ""HGNC:23736"", ""gene_label"": ""RPL13AP5"", ""ensembl_id"": ""ENSG00000236552"", ""mean_gene_expr_value"": 0.2674962282180786}, {""gene_id"": ""HGNC:11329"", ""gene_label"": ""SST"", ""ensembl_id"": ""ENSG00000157005"", ""mean_gene_expr_value"": 3.9518649578094482}, {""gene_id"": ""HGNC:18138"", ""gene_label"": ""EIF3L"", ""ensembl_id"": ""ENSG00000100129"", ""mean_gene_expr_value"": 1.5612549781799316}, {""gene_id"": ""HGNC:7234"", ""gene_label"": ""MRRF"", ""ensembl_id"": ""ENSG00000148187"", ""mean_gene_expr_value"": 0.4175671637058258}, {""gene_id"": ""HGNC:17860"", ""gene_label"": ""SERBP1"", ""ensembl_id"": ""ENSG00000142864"", ""mean_gene_expr_value"": 1.1093164682388306}, {""gene_id"": ""HGNC:9194"", ""gene_label"": ""POLR2G"", ""ensembl_id"": ""ENSG00000168002"", ""mean_gene_expr_value"": 0.4696052074432373}, {""gene_id"": ""HGNC:3267"", ""gene_label"": ""EIF2S3"", ""ensembl_id"": ""ENSG00000130741"", ""mean_gene_expr_value"": 1.094822883605957}]"
D28.1_50,acinar,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,8z5Of-x1gv,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_immature,16,alpha_immature,0.9723813762298757,alpha_immature,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000453,pancreatic A cell:immature,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5481737852096558}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.992589473724365}, {""gene_id"": ""HGNC:2516"", ""gene_label"": ""CTNND2"", ""ensembl_id"": ""ENSG00000169862"", ""mean_gene_expr_value"": 0.2910948395729065}, {""gene_id"": ""HGNC:26483"", ""gene_label"": ""GLT1D1"", ""ensembl_id"": ""ENSG00000151948"", ""mean_gene_expr_value"": 0.12478896975517273}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 1.273152470588684}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.5461155772209167}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.1835720539093018}, {""gene_id"": ""HGNC:6272"", ""gene_label"": ""KCNK1"", ""ensembl_id"": ""ENSG00000135750"", ""mean_gene_expr_value"": 0.3704766035079956}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9497678279876709}, {""gene_id"": ""HGNC:9355"", ""gene_label"": ""PRDX5"", ""ensembl_id"": ""ENSG00000126432"", ""mean_gene_expr_value"": 1.2167537212371826}]"
D28.1_51,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,>m1Oc;}|!V,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,5,alpha_MHC II,4.638264409805739e-05,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5481737852096558}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.992589473724365}, {""gene_id"": ""HGNC:2516"", ""gene_label"": ""CTNND2"", ""ensembl_id"": ""ENSG00000169862"", ""mean_gene_expr_value"": 0.2910948395729065}, {""gene_id"": ""HGNC:26483"", ""gene_label"": ""GLT1D1"", ""ensembl_id"": ""ENSG00000151948"", ""mean_gene_expr_value"": 0.12478896975517273}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 1.273152470588684}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.5461155772209167}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.1835720539093018}, {""gene_id"": ""HGNC:6272"", ""gene_label"": ""KCNK1"", ""ensembl_id"": ""ENSG00000135750"", ""mean_gene_expr_value"": 0.3704766035079956}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9497678279876709}, {""gene_id"": ""HGNC:9355"", ""gene_label"": ""PRDX5"", ""ensembl_id"": ""ENSG00000126432"", ""mean_gene_expr_value"": 1.2167537212371826}]"
D28.1_52,duct,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002079,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic ductal cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,Xl}J1mMe}Z,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_immature,4,alpha_immature,0.9422784348798235,alpha_immature,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000453,pancreatic A cell:immature,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5481737852096558}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.992589473724365}, {""gene_id"": ""HGNC:2516"", ""gene_label"": ""CTNND2"", ""ensembl_id"": ""ENSG00000169862"", ""mean_gene_expr_value"": 0.2910948395729065}, {""gene_id"": ""HGNC:26483"", ""gene_label"": ""GLT1D1"", ""ensembl_id"": ""ENSG00000151948"", ""mean_gene_expr_value"": 0.12478896975517273}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 1.273152470588684}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.5461155772209167}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.1835720539093018}, {""gene_id"": ""HGNC:6272"", ""gene_label"": ""KCNK1"", ""ensembl_id"": ""ENSG00000135750"", ""mean_gene_expr_value"": 0.3704766035079956}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9497678279876709}, {""gene_id"": ""HGNC:9355"", ""gene_label"": ""PRDX5"", ""ensembl_id"": ""ENSG00000126432"", ""mean_gene_expr_value"": 1.2167537212371826}]"
D28.1_55,acinar,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000148,NCBITaxon:9606,True,D28,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,54-year-old human stage,j}?X2JTl*r,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_immature,13,alpha_immature,0.9989068327166408,alpha_immature,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000453,pancreatic A cell:immature,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.5481737852096558}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 4.992589473724365}, {""gene_id"": ""HGNC:2516"", ""gene_label"": ""CTNND2"", ""ensembl_id"": ""ENSG00000169862"", ""mean_gene_expr_value"": 0.2910948395729065}, {""gene_id"": ""HGNC:26483"", ""gene_label"": ""GLT1D1"", ""ensembl_id"": ""ENSG00000151948"", ""mean_gene_expr_value"": 0.12478896975517273}, {""gene_id"": ""HGNC:4187"", ""gene_label"": ""GC"", ""ensembl_id"": ""ENSG00000145321"", ""mean_gene_expr_value"": 1.273152470588684}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.5461155772209167}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.1835720539093018}, {""gene_id"": ""HGNC:6272"", ""gene_label"": ""KCNK1"", ""ensembl_id"": ""ENSG00000135750"", ""mean_gene_expr_value"": 0.3704766035079956}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9497678279876709}, {""gene_id"": ""HGNC:9355"", ""gene_label"": ""PRDX5"", ""ensembl_id"": ""ENSG00000126432"", ""mean_gene_expr_value"": 1.2167537212371826}]"
