,cellular_classification,sex_ontology_term_id,tissue_ontology_term_id,assay_ontology_term_id,disease_ontology_term_id,cell_type_ontology_term_id,self_reported_ethnicity_ontology_term_id,development_stage_ontology_term_id,organism_ontology_term_id,is_primary_data,donor_id,suspension_type,tissue_type,cell_type,assay,disease,organism,sex,tissue,self_reported_ethnicity,development_stage,observation_joinid,source,predicted_labels,over_clustering,majority_voting,conf_score,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D30.1_16,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,ihFS0b(GVl,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,14,alpha_MHC II,0.004404166045422267,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 1.9895219802856445}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.880687952041626}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 2.514449119567871}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.7813628911972046}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 5.175206661224365}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.736221790313721}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.7976632118225098}, {""gene_id"": ""HGNC:2395"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""ENSG00000163499"", ""mean_gene_expr_value"": 0.5349735021591187}, {""gene_id"": ""HGNC:18237"", ""gene_label"": ""CD99L2"", ""ensembl_id"": ""ENSG00000102181"", ""mean_gene_expr_value"": 0.7314162254333496}, {""gene_id"": ""HGNC:18292"", ""gene_label"": ""CFC1"", ""ensembl_id"": ""ENSG00000136698"", ""mean_gene_expr_value"": 0.646793007850647}]"
D30.1_17,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,rc&MW3dr;M,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,9,alpha_MHC II,0.0016761622954829796,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 1.9895219802856445}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.880687952041626}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 2.514449119567871}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.7813628911972046}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 5.175206661224365}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.736221790313721}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.7976632118225098}, {""gene_id"": ""HGNC:2395"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""ENSG00000163499"", ""mean_gene_expr_value"": 0.5349735021591187}, {""gene_id"": ""HGNC:18237"", ""gene_label"": ""CD99L2"", ""ensembl_id"": ""ENSG00000102181"", ""mean_gene_expr_value"": 0.7314162254333496}, {""gene_id"": ""HGNC:18292"", ""gene_label"": ""CFC1"", ""ensembl_id"": ""ENSG00000136698"", ""mean_gene_expr_value"": 0.646793007850647}]"
D30.1_19,acinar,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,L?@;xH-Fm%,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_immature,3,alpha_immature,0.9999997965024364,alpha_immature,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000453,pancreatic A cell:immature,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 1.9895219802856445}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.880687952041626}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 2.514449119567871}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.7813628911972046}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 5.175206661224365}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.736221790313721}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.7976632118225098}, {""gene_id"": ""HGNC:2395"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""ENSG00000163499"", ""mean_gene_expr_value"": 0.5349735021591187}, {""gene_id"": ""HGNC:18237"", ""gene_label"": ""CD99L2"", ""ensembl_id"": ""ENSG00000102181"", ""mean_gene_expr_value"": 0.7314162254333496}, {""gene_id"": ""HGNC:18292"", ""gene_label"": ""CFC1"", ""ensembl_id"": ""ENSG00000136698"", ""mean_gene_expr_value"": 0.646793007850647}]"
D30.1_20,delta,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000173,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic D cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,YQ<-DkY8CM,cbaf2a53-1185-4056-a1e2-9fe26128eda5,delta,6,delta,0.9940110588149229,delta,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000462,pancreatic D cell,CL:0000173,skos:exactMatch,"[{""gene_id"": ""HGNC:11329"", ""gene_label"": ""SST"", ""ensembl_id"": ""ENSG00000157005"", ""mean_gene_expr_value"": 5.649065971374512}, {""gene_id"": ""HGNC:9922"", ""gene_label"": ""RBP4"", ""ensembl_id"": ""ENSG00000138207"", ""mean_gene_expr_value"": 1.8705402612686157}, {""gene_id"": ""HGNC:6554"", ""gene_label"": ""LEPR"", ""ensembl_id"": ""ENSG00000116678"", ""mean_gene_expr_value"": 0.29010167717933655}, {""gene_id"": ""HGNC:4901"", ""gene_label"": ""HHEX"", ""ensembl_id"": ""ENSG00000152804"", ""mean_gene_expr_value"": 0.2215421348810196}, {""gene_id"": ""HGNC:9364"", ""gene_label"": ""PRG4"", ""ensembl_id"": ""ENSG00000116690"", ""mean_gene_expr_value"": 0.6179269552230835}, {""gene_id"": ""HGNC:983"", ""gene_label"": ""BCHE"", ""ensembl_id"": ""ENSG00000114200"", ""mean_gene_expr_value"": 0.2604193389415741}, {""gene_id"": ""HGNC:494"", ""gene_label"": ""ANK3"", ""ensembl_id"": ""ENSG00000151150"", ""mean_gene_expr_value"": 0.26728683710098267}, {""gene_id"": ""HGNC:30251"", ""gene_label"": ""BAMBI"", ""ensembl_id"": ""ENSG00000095739"", ""mean_gene_expr_value"": 0.21508300304412842}, {""gene_id"": ""HGNC:3015"", ""gene_label"": ""DPYSL3"", ""ensembl_id"": ""ENSG00000113657"", ""mean_gene_expr_value"": 0.27756524085998535}, {""gene_id"": ""HGNC:636"", ""gene_label"": ""AQP3"", ""ensembl_id"": ""ENSG00000165272"", ""mean_gene_expr_value"": 0.7388198375701904}]"
D30.1_21,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,C#?!cZ7GO6,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,26,alpha_MHC II,0.0009877715097707715,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 1.9895219802856445}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.880687952041626}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 2.514449119567871}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.7813628911972046}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 5.175206661224365}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.736221790313721}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.7976632118225098}, {""gene_id"": ""HGNC:2395"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""ENSG00000163499"", ""mean_gene_expr_value"": 0.5349735021591187}, {""gene_id"": ""HGNC:18237"", ""gene_label"": ""CD99L2"", ""ensembl_id"": ""ENSG00000102181"", ""mean_gene_expr_value"": 0.7314162254333496}, {""gene_id"": ""HGNC:18292"", ""gene_label"": ""CFC1"", ""ensembl_id"": ""ENSG00000136698"", ""mean_gene_expr_value"": 0.646793007850647}]"
D30.1_22,acinar,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002064,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic acinar cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,3$0-@645GS,cbaf2a53-1185-4056-a1e2-9fe26128eda5,beta_stress II,0,beta_stress II,0.5621450564335859,beta_stress II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000461,type B pancreatic cell:stress II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 1.9895219802856445}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.880687952041626}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 2.514449119567871}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.7813628911972046}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 5.175206661224365}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.736221790313721}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.7976632118225098}, {""gene_id"": ""HGNC:2395"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""ENSG00000163499"", ""mean_gene_expr_value"": 0.5349735021591187}, {""gene_id"": ""HGNC:18237"", ""gene_label"": ""CD99L2"", ""ensembl_id"": ""ENSG00000102181"", ""mean_gene_expr_value"": 0.7314162254333496}, {""gene_id"": ""HGNC:18292"", ""gene_label"": ""CFC1"", ""ensembl_id"": ""ENSG00000136698"", ""mean_gene_expr_value"": 0.646793007850647}]"
D30.1_23,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,9yfiiTeQrM,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,24,delta,2.550050221719111e-05,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 1.9895219802856445}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.880687952041626}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 2.514449119567871}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.7813628911972046}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 5.175206661224365}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.736221790313721}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.7976632118225098}, {""gene_id"": ""HGNC:2395"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""ENSG00000163499"", ""mean_gene_expr_value"": 0.5349735021591187}, {""gene_id"": ""HGNC:18237"", ""gene_label"": ""CD99L2"", ""ensembl_id"": ""ENSG00000102181"", ""mean_gene_expr_value"": 0.7314162254333496}, {""gene_id"": ""HGNC:18292"", ""gene_label"": ""CFC1"", ""ensembl_id"": ""ENSG00000136698"", ""mean_gene_expr_value"": 0.646793007850647}]"
D30.1_24,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,uZ}efpwV`-,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,1,alpha_MHC II,0.0002593159994473691,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 1.9895219802856445}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.880687952041626}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 2.514449119567871}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.7813628911972046}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 5.175206661224365}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.736221790313721}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.7976632118225098}, {""gene_id"": ""HGNC:2395"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""ENSG00000163499"", ""mean_gene_expr_value"": 0.5349735021591187}, {""gene_id"": ""HGNC:18237"", ""gene_label"": ""CD99L2"", ""ensembl_id"": ""ENSG00000102181"", ""mean_gene_expr_value"": 0.7314162254333496}, {""gene_id"": ""HGNC:18292"", ""gene_label"": ""CFC1"", ""ensembl_id"": ""ENSG00000136698"", ""mean_gene_expr_value"": 0.646793007850647}]"
D30.1_25,mesenchymal,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0008019,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,mesenchymal cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,OH{Nf3UyT},cbaf2a53-1185-4056-a1e2-9fe26128eda5,beta_stress II,0,beta_stress II,0.05371978908185605,beta_stress II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000461,type B pancreatic cell:stress II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 1.9895219802856445}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.880687952041626}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 2.514449119567871}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.7813628911972046}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 5.175206661224365}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.736221790313721}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.7976632118225098}, {""gene_id"": ""HGNC:2395"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""ENSG00000163499"", ""mean_gene_expr_value"": 0.5349735021591187}, {""gene_id"": ""HGNC:18237"", ""gene_label"": ""CD99L2"", ""ensembl_id"": ""ENSG00000102181"", ""mean_gene_expr_value"": 0.7314162254333496}, {""gene_id"": ""HGNC:18292"", ""gene_label"": ""CFC1"", ""ensembl_id"": ""ENSG00000136698"", ""mean_gene_expr_value"": 0.646793007850647}]"
D30.1_26,beta,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,L$b2MT$H59,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_stress II,17,beta_MHC/autoantigen,0.9999936968471996,alpha_stress II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000455,pancreatic A cell:stress II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 1.9895219802856445}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.880687952041626}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 2.514449119567871}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.7813628911972046}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 5.175206661224365}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.736221790313721}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.7976632118225098}, {""gene_id"": ""HGNC:2395"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""ENSG00000163499"", ""mean_gene_expr_value"": 0.5349735021591187}, {""gene_id"": ""HGNC:18237"", ""gene_label"": ""CD99L2"", ""ensembl_id"": ""ENSG00000102181"", ""mean_gene_expr_value"": 0.7314162254333496}, {""gene_id"": ""HGNC:18292"", ""gene_label"": ""CFC1"", ""ensembl_id"": ""ENSG00000136698"", ""mean_gene_expr_value"": 0.646793007850647}]"
D30.1_27,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,8wap=e^KaW,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,21,alpha_MHC II,0.013213808196317036,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 1.9895219802856445}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.880687952041626}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 2.514449119567871}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.7813628911972046}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 5.175206661224365}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.736221790313721}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.7976632118225098}, {""gene_id"": ""HGNC:2395"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""ENSG00000163499"", ""mean_gene_expr_value"": 0.5349735021591187}, {""gene_id"": ""HGNC:18237"", ""gene_label"": ""CD99L2"", ""ensembl_id"": ""ENSG00000102181"", ""mean_gene_expr_value"": 0.7314162254333496}, {""gene_id"": ""HGNC:18292"", ""gene_label"": ""CFC1"", ""ensembl_id"": ""ENSG00000136698"", ""mean_gene_expr_value"": 0.646793007850647}]"
D30.1_28,alpha,PATO:0000383,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000142,NCBITaxon:9606,True,D30,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,female,pancreas,unknown,48-year-old human stage,zC5XI+8;S),cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,14,alpha_MHC II,7.790207950463936e-05,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 1.9895219802856445}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 1.880687952041626}, {""gene_id"": ""HGNC:402"", ""gene_label"": ""ALDH1A1"", ""ensembl_id"": ""ENSG00000165092"", ""mean_gene_expr_value"": 2.514449119567871}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.7813628911972046}, {""gene_id"": ""HGNC:12405"", ""gene_label"": ""TTR"", ""ensembl_id"": ""ENSG00000118271"", ""mean_gene_expr_value"": 5.175206661224365}, {""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.736221790313721}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 1.7976632118225098}, {""gene_id"": ""HGNC:2395"", ""gene_label"": ""CRYBA2"", ""ensembl_id"": ""ENSG00000163499"", ""mean_gene_expr_value"": 0.5349735021591187}, {""gene_id"": ""HGNC:18237"", ""gene_label"": ""CD99L2"", ""ensembl_id"": ""ENSG00000102181"", ""mean_gene_expr_value"": 0.7314162254333496}, {""gene_id"": ""HGNC:18292"", ""gene_label"": ""CFC1"", ""ensembl_id"": ""ENSG00000136698"", ""mean_gene_expr_value"": 0.646793007850647}]"
