,cellular_classification,sex_ontology_term_id,tissue_ontology_term_id,assay_ontology_term_id,disease_ontology_term_id,cell_type_ontology_term_id,self_reported_ethnicity_ontology_term_id,development_stage_ontology_term_id,organism_ontology_term_id,is_primary_data,donor_id,suspension_type,tissue_type,cell_type,assay,disease,organism,sex,tissue,self_reported_ethnicity,development_stage,observation_joinid,source,predicted_labels,over_clustering,majority_voting,conf_score,hra_prediction,Organ_Level,Organ_ID,Annotation_Label_ID,CL_Label,clid,match_type,gene_expr
D29.1_15,pp,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002275,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic PP cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,#T?)Whj-FE,cbaf2a53-1185-4056-a1e2-9fe26128eda5,PP,0,PP,0.9981760319865258,PP,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000451,pancreatic PP cell,CL:0002275,skos:exactMatch,"[{""gene_id"": ""HGNC:9327"", ""gene_label"": ""PPY"", ""ensembl_id"": ""ENSG00000108849"", ""mean_gene_expr_value"": 6.786993980407715}, {""gene_id"": ""HGNC:3490"", ""gene_label"": ""ETV1"", ""ensembl_id"": ""ENSG00000006468"", ""mean_gene_expr_value"": 1.760208249092102}, {""gene_id"": ""HGNC:10575"", ""gene_label"": ""SCG2"", ""ensembl_id"": ""ENSG00000171951"", ""mean_gene_expr_value"": 4.082103729248047}, {""gene_id"": ""HGNC:7001"", ""gene_label"": ""MEIS2"", ""ensembl_id"": ""ENSG00000134138"", ""mean_gene_expr_value"": 2.207331657409668}, {""gene_id"": ""HGNC:60"", ""gene_label"": ""ABCC9"", ""ensembl_id"": ""ENSG00000069431"", ""mean_gene_expr_value"": 1.5309526920318604}, {""gene_id"": ""HGNC:8620"", ""gene_label"": ""PAX6"", ""ensembl_id"": ""ENSG00000007372"", ""mean_gene_expr_value"": 3.1336169242858887}, {""gene_id"": ""HGNC:5361"", ""gene_label"": ""ID2"", ""ensembl_id"": ""ENSG00000115738"", ""mean_gene_expr_value"": 2.636064052581787}, {""gene_id"": ""HGNC:33792"", ""gene_label"": ""SERTM1"", ""ensembl_id"": ""ENSG00000180440"", ""mean_gene_expr_value"": 1.2613499164581299}, {""gene_id"": ""HGNC:11050"", ""gene_label"": ""SLC6A4"", ""ensembl_id"": ""ENSG00000108576"", ""mean_gene_expr_value"": 1.351383924484253}, {""gene_id"": ""HGNC:4093"", ""gene_label"": ""GAD2"", ""ensembl_id"": ""ENSG00000136750"", ""mean_gene_expr_value"": 2.2107765674591064}]"
D29.1_16,delta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000173,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic D cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,CcV2x@D4&7,cbaf2a53-1185-4056-a1e2-9fe26128eda5,delta,14,delta,0.9755631620496074,delta,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000462,pancreatic D cell,CL:0000173,skos:exactMatch,"[{""gene_id"": ""HGNC:11329"", ""gene_label"": ""SST"", ""ensembl_id"": ""ENSG00000157005"", ""mean_gene_expr_value"": 7.1503705978393555}, {""gene_id"": ""HGNC:9922"", ""gene_label"": ""RBP4"", ""ensembl_id"": ""ENSG00000138207"", ""mean_gene_expr_value"": 3.070129871368408}, {""gene_id"": ""HGNC:4901"", ""gene_label"": ""HHEX"", ""ensembl_id"": ""ENSG00000152804"", ""mean_gene_expr_value"": 0.4034777283668518}, {""gene_id"": ""HGNC:6554"", ""gene_label"": ""LEPR"", ""ensembl_id"": ""ENSG00000116678"", ""mean_gene_expr_value"": 0.4668399691581726}, {""gene_id"": ""HGNC:983"", ""gene_label"": ""BCHE"", ""ensembl_id"": ""ENSG00000114200"", ""mean_gene_expr_value"": 0.5558911561965942}, {""gene_id"": ""HGNC:9364"", ""gene_label"": ""PRG4"", ""ensembl_id"": ""ENSG00000116690"", ""mean_gene_expr_value"": 0.9565390944480896}, {""gene_id"": ""HGNC:12568"", ""gene_label"": ""UNC5B"", ""ensembl_id"": ""ENSG00000107731"", ""mean_gene_expr_value"": 0.7299748063087463}, {""gene_id"": ""HGNC:8743"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""ENSG00000175426"", ""mean_gene_expr_value"": 1.8751890659332275}, {""gene_id"": ""HGNC:24073"", ""gene_label"": ""AMIGO2"", ""ensembl_id"": ""ENSG00000139211"", ""mean_gene_expr_value"": 0.24933484196662903}, {""gene_id"": ""HGNC:4087"", ""gene_label"": ""GABRG2"", ""ensembl_id"": ""ENSG00000113327"", ""mean_gene_expr_value"": 0.4082511067390442}]"
D29.1_17,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,-Mr2yL>@hd,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,2,alpha_MHC II,0.0086015142894595,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.1_18,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,5t5BVU5|U4,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,2,alpha_MHC II,0.00024683363891986115,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.1_19,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,o|c%S$wkmf,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,17,alpha_MHC II,0.0030200812861413593,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.1_20,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,FzEXpA~ipo,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,15,alpha_MHC II,0.000785532182377912,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.1_21,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,(r>@X8PQ*^,cbaf2a53-1185-4056-a1e2-9fe26128eda5,delta,7,beta_MHC/autoantigen,0.5863696169589234,delta,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000462,pancreatic D cell,CL:0000173,skos:exactMatch,"[{""gene_id"": ""HGNC:11329"", ""gene_label"": ""SST"", ""ensembl_id"": ""ENSG00000157005"", ""mean_gene_expr_value"": 7.1503705978393555}, {""gene_id"": ""HGNC:9922"", ""gene_label"": ""RBP4"", ""ensembl_id"": ""ENSG00000138207"", ""mean_gene_expr_value"": 3.070129871368408}, {""gene_id"": ""HGNC:4901"", ""gene_label"": ""HHEX"", ""ensembl_id"": ""ENSG00000152804"", ""mean_gene_expr_value"": 0.4034777283668518}, {""gene_id"": ""HGNC:6554"", ""gene_label"": ""LEPR"", ""ensembl_id"": ""ENSG00000116678"", ""mean_gene_expr_value"": 0.4668399691581726}, {""gene_id"": ""HGNC:983"", ""gene_label"": ""BCHE"", ""ensembl_id"": ""ENSG00000114200"", ""mean_gene_expr_value"": 0.5558911561965942}, {""gene_id"": ""HGNC:9364"", ""gene_label"": ""PRG4"", ""ensembl_id"": ""ENSG00000116690"", ""mean_gene_expr_value"": 0.9565390944480896}, {""gene_id"": ""HGNC:12568"", ""gene_label"": ""UNC5B"", ""ensembl_id"": ""ENSG00000107731"", ""mean_gene_expr_value"": 0.7299748063087463}, {""gene_id"": ""HGNC:8743"", ""gene_label"": ""PCSK1"", ""ensembl_id"": ""ENSG00000175426"", ""mean_gene_expr_value"": 1.8751890659332275}, {""gene_id"": ""HGNC:24073"", ""gene_label"": ""AMIGO2"", ""ensembl_id"": ""ENSG00000139211"", ""mean_gene_expr_value"": 0.24933484196662903}, {""gene_id"": ""HGNC:4087"", ""gene_label"": ""GABRG2"", ""ensembl_id"": ""ENSG00000113327"", ""mean_gene_expr_value"": 0.4082511067390442}]"
D29.1_24,beta,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000169,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,type B pancreatic cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,;9$i0z;B|n,cbaf2a53-1185-4056-a1e2-9fe26128eda5,beta_MHC/autoantigen,4,beta_MHC/autoantigen,0.0035465146317618045,beta_MHC/autoantigen,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000456,type B pancreatic cell:MHCII presenting,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.1_26,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,Bo7f|wU$7r,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_stress II,2,alpha_MHC II,0.9981183838675476,alpha_stress II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000455,pancreatic A cell:stress II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.1_27,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,MPfmkibDCe,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_mature,15,alpha_MHC II,0.02900388315293955,alpha_mature,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000454,pancreatic A cell,CL:0000171,skos:exactMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.1_29,alpha,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0000171,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic A cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,L6$7n93@WV,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_MHC II,28,alpha_MHC II,0.003766384168967033,alpha_MHC II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000452,pancreatic A cell:MHC II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
D29.1_30,pp,PATO:0000384,UBERON:0001264,EFO:0010010,PATO:0000461,CL:0002275,unknown,HsapDv:0000117,NCBITaxon:9606,True,D29,cell,tissue,pancreatic PP cell,CEL-seq2,normal,Homo sapiens,male,pancreas,unknown,23-year-old human stage,zni-1%Y-Ds,cbaf2a53-1185-4056-a1e2-9fe26128eda5,alpha_stress II,1,delta,0.9998356714562406,alpha_stress II,Adult_Human_PancreaticIslet_pkl,UBERON:0001264,CT:0000455,pancreatic A cell:stress II,CL:0000171,skos:narrowMatch,"[{""gene_id"": ""HGNC:4191"", ""gene_label"": ""GCG"", ""ensembl_id"": ""ENSG00000115263"", ""mean_gene_expr_value"": 5.773454189300537}, {""gene_id"": ""HGNC:14359"", ""gene_label"": ""IRX2"", ""ensembl_id"": ""ENSG00000170561"", ""mean_gene_expr_value"": 0.8753408193588257}, {""gene_id"": ""HGNC:29527"", ""gene_label"": ""HIGD1A"", ""ensembl_id"": ""ENSG00000181061"", ""mean_gene_expr_value"": 0.9163064360618591}, {""gene_id"": ""HGNC:11060"", ""gene_label"": ""SLC7A2"", ""ensembl_id"": ""ENSG00000003989"", ""mean_gene_expr_value"": 2.438117027282715}, {""gene_id"": ""HGNC:8779"", ""gene_label"": ""PDE3B"", ""ensembl_id"": ""ENSG00000152270"", ""mean_gene_expr_value"": 1.0319194793701172}, {""gene_id"": ""HGNC:6408"", ""gene_label"": ""MAFB"", ""ensembl_id"": ""ENSG00000204103"", ""mean_gene_expr_value"": 2.015242099761963}, {""gene_id"": ""HGNC:17171"", ""gene_label"": ""LOXL4"", ""ensembl_id"": ""ENSG00000138131"", ""mean_gene_expr_value"": 0.8210042119026184}, {""gene_id"": ""HGNC:15908"", ""gene_label"": ""NAA20"", ""ensembl_id"": ""ENSG00000173418"", ""mean_gene_expr_value"": 2.49712872505188}, {""gene_id"": ""HGNC:8830"", ""gene_label"": ""PEMT"", ""ensembl_id"": ""ENSG00000133027"", ""mean_gene_expr_value"": 0.6333820819854736}, {""gene_id"": ""HGNC:4331"", ""gene_label"": ""GLS"", ""ensembl_id"": ""ENSG00000115419"", ""mean_gene_expr_value"": 1.305362582206726}]"
